,AMT_CREDIT,AMT_ANNUITY,AMT_GOODS_PRICE,DAYS_BIRTH,CNT_CHILDREN,DAYS_EMPLOYED,NAME_EDUCATION_TYPE,NAME_CONTRACT_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,NAME_INCOME_TYPE,CODE_GENDER
83271,95940.0,11385.0,90000.0,-17737,0,-3437.0,Secondary / secondary special,Cash loans,Married,House / apartment,Working,F
83285,284400.0,18306.0,225000.0,-14136,0,-115.0,Higher education,Cash loans,Civil marriage,House / apartment,Working,F
83345,835380.0,38839.5,675000.0,-16701,0,-448.0,Higher education,Cash loans,Married,House / apartment,Working,M
83353,405000.0,20250.0,405000.0,-20124,0,-204.0,Secondary / secondary special,Revolving loans,Married,House / apartment,Working,F
83404,269550.0,14112.0,225000.0,-10365,2,-1981.0,Secondary / secondary special,Cash loans,Married,House / apartment,Working,F
83496,900000.0,89928.0,900000.0,-11754,1,-2167.0,Higher education,Cash loans,Civil marriage,House / apartment,Working,F
83533,288873.0,19435.5,238500.0,-10844,0,-1534.0,Higher education,Cash loans,Single / not married,House / apartment,Commercial associate,F
83567,302544.0,14845.5,198000.0,-9254,1,-1594.0,Secondary / secondary special,Cash loans,Married,House / apartment,Working,M
83647,1350000.0,39474.0,1350000.0,-12319,0,-1096.0,Secondary / secondary special,Cash loans,Married,House / apartment,Commercial associate,M
83760,239850.0,23850.0,225000.0,-14718,0,-3269.0,Secondary / secondary special,Cash loans,Married,House / apartment,Working,M
83884,728460.0,57685.5,675000.0,-11938,4,-147.0,Higher education,Cash loans,Married,House / apartment,Commercial associate,M
83893,180000.0,9000.0,540000.0,-14665,2,-2693.0,Higher education,Revolving loans,Married,House / apartment,Working,M
83957,592560.0,35937.0,450000.0,-15042,1,-311.0,Secondary / secondary special,Cash loans,Married,House / apartment,Working,M
83960,450000.0,12001.5,450000.0,-11437,0,-2249.0,Secondary / secondary special,Cash loans,Single / not married,House / apartment,Working,M
84082,225706.5,11655.0,153000.0,-15885,2,-319.0,Secondary / secondary special,Cash loans,Civil marriage,House / apartment,Working,M
84135,1094688.0,39451.5,945000.0,-16883,0,-4228.0,Higher education,Cash loans,Married,House / apartment,Commercial associate,F
84140,1687266.0,64395.0,1575000.0,-14085,1,-481.0,Higher education,Cash loans,Married,House / apartment,Commercial associate,F
84216,508495.5,21672.0,454500.0,-15798,0,-8643.0,Secondary / secondary special,Cash loans,Married,House / apartment,Working,F
84227,576837.0,22482.0,481500.0,-17549,0,-6739.0,Secondary / secondary special,Cash loans,Single / not married,House / apartment,Commercial associate,F
84239,540000.0,27000.0,540000.0,-13411,2,-2175.0,Higher education,Revolving loans,Civil marriage,House / apartment,Commercial associate,F
84240,720000.0,21181.5,720000.0,-15296,3,-2388.0,Secondary / secondary special,Cash loans,Married,House / apartment,Working,M
84243,338832.0,17428.5,292500.0,-10715,0,-3423.0,Higher education,Cash loans,Married,With parents,Commercial associate,F
84289,56034.0,6165.0,49500.0,-15653,0,-4438.0,Secondary / secondary special,Cash loans,Married,House / apartment,State servant,F
84296,57564.0,6327.0,54000.0,-17426,1,-2630.0,Secondary / secondary special,Cash loans,Married,House / apartment,Working,F
84306,697500.0,27792.0,697500.0,-18119,0,-3159.0,Secondary / secondary special,Cash loans,Married,House / apartment,Working,F
84334,792162.0,40576.5,630000.0,-10918,1,-1310.0,Secondary / secondary special,Cash loans,Married,Rented apartment,Working,F
84341,270000.0,13500.0,270000.0,-12798,1,-1941.0,Secondary / secondary special,Revolving loans,Married,House / apartment,Working,F
84408,1125000.0,32895.0,1125000.0,-19095,0,-1925.0,Secondary / secondary special,Cash loans,Married,House / apartment,Working,F
84414,90000.0,6547.5,90000.0,-17050,0,-135.0,Higher education,Cash loans,Separated,House / apartment,Commercial associate,M
84419,675000.0,49117.5,675000.0,-12372,0,-3781.0,Secondary / secondary special,Cash loans,Married,House / apartment,Commercial associate,M
84434,270000.0,13500.0,270000.0,-21290,0,-6773.0,Higher education,Revolving loans,Single / not married,House / apartment,Working,M
84443,675000.0,21906.0,675000.0,-14880,1,-7376.0,Secondary / secondary special,Cash loans,Civil marriage,House / apartment,Working,F
84458,808650.0,31333.5,675000.0,-15585,0,-7097.0,Secondary / secondary special,Cash loans,Civil marriage,House / apartment,Working,F
84492,472500.0,46863.0,454500.0,-20747,0,-6720.0,Higher education,Cash loans,Married,House / apartment,State servant,F
84503,942300.0,36643.5,675000.0,-18867,0,-6128.0,Secondary / secondary special,Cash loans,Married,House / apartment,Working,F
84511,500211.0,39649.5,463500.0,-11590,0,-3145.0,Higher education,Cash loans,Married,Office apartment,State servant,F
84579,315000.0,13473.0,315000.0,-16189,1,-2486.0,Higher education,Cash loans,Separated,House / apartment,Working,F
84604,486000.0,15808.5,486000.0,-17478,0,-10767.0,Secondary / secondary special,Cash loans,Married,House / apartment,Working,F
84726,533304.0,24709.5,405000.0,-15664,0,-3788.0,Secondary / secondary special,Cash loans,Married,House / apartment,Working,M
84751,156384.0,16551.0,135000.0,-8345,0,-1122.0,Higher education,Cash loans,Single / not married,House / apartment,Working,F
84784,740088.0,35734.5,661500.0,-18463,0,-3777.0,Secondary / secondary special,Cash loans,Separated,House / apartment,Working,F
85019,846387.0,24876.0,706500.0,-13550,0,-3800.0,Secondary / secondary special,Cash loans,Single / not married,House / apartment,Working,F
85034,314100.0,16164.0,225000.0,-16831,0,-3641.0,Secondary / secondary special,Cash loans,Separated,House / apartment,State servant,F
85048,500211.0,51385.5,463500.0,-15019,1,-1287.0,Secondary / secondary special,Cash loans,Married,House / apartment,State servant,F
85054,700830.0,27283.5,585000.0,-19472,0,-3144.0,Secondary / secondary special,Cash loans,Separated,House / apartment,Working,F
85081,180000.0,9000.0,180000.0,-14086,0,-1075.0,Secondary / secondary special,Revolving loans,Separated,House / apartment,Commercial associate,F
85131,654048.0,23620.5,540000.0,-14077,0,-1239.0,Secondary / secondary special,Cash loans,Married,House / apartment,Commercial associate,F
85161,180000.0,9000.0,180000.0,-10678,1,-912.0,Secondary / secondary special,Revolving loans,Married,House / apartment,Working,M
85226,808650.0,26217.0,675000.0,-17119,0,-9183.0,Secondary / secondary special,Cash loans,Civil marriage,House / apartment,Commercial associate,M
85283,538704.0,26046.0,481500.0,-13912,1,-1047.0,Secondary / secondary special,Cash loans,Married,House / apartment,Working,F
85321,942300.0,27679.5,675000.0,-20324,1,-146.0,Secondary / secondary special,Cash loans,Married,House / apartment,Working,M
85334,148500.0,8523.0,148500.0,-16706,1,-1036.0,Secondary / secondary special,Cash loans,Widow,Office apartment,Working,F
85365,1002456.0,39883.5,810000.0,-15172,0,-620.0,Secondary / secondary special,Cash loans,Single / not married,House / apartment,Working,F
85392,545040.0,26640.0,450000.0,-14677,1,-271.0,Secondary / secondary special,Cash loans,Separated,House / apartment,Working,F
85413,553500.0,24511.5,553500.0,-12891,1,-1794.0,Higher education,Cash loans,Single / not married,House / apartment,Working,F
85431,728460.0,57555.0,675000.0,-13739,0,-1174.0,Higher education,Cash loans,Married,House / apartment,Working,F
85441,283585.5,29907.0,256500.0,-14721,1,-2693.0,Secondary / secondary special,Cash loans,Married,House / apartment,Commercial associate,M
85467,647046.0,21001.5,463500.0,-16028,2,-460.0,Secondary / secondary special,Cash loans,Married,House / apartment,Working,F
85490,1113840.0,57001.5,900000.0,-13539,0,-451.0,Secondary / secondary special,Cash loans,Single / not married,House / apartment,Commercial associate,F
85640,1048500.0,30784.5,1048500.0,-19675,0,-3150.0,Secondary / secondary special,Cash loans,Married,House / apartment,Working,F
85700,584766.0,24903.0,472500.0,-12292,2,-1167.0,Higher education,Cash loans,Married,House / apartment,Working,F
85731,269550.0,20281.5,225000.0,-19427,1,-1927.0,Secondary / secondary special,Cash loans,Married,House / apartment,Commercial associate,F
85777,555273.0,18040.5,463500.0,-20884,0,-278.0,Secondary / secondary special,Cash loans,Married,House / apartment,Commercial associate,M
85842,1215000.0,35523.0,1215000.0,-15505,0,-1809.0,Higher education,Cash loans,Married,House / apartment,Working,F
85880,1113840.0,57001.5,900000.0,-21824,0,-2419.0,Higher education,Cash loans,Married,House / apartment,Working,F
85884,848745.0,40963.5,675000.0,-22085,0,-2785.0,Higher education,Cash loans,Married,House / apartment,Commercial associate,M
86010,1354500.0,39735.0,1354500.0,-14678,1,-335.0,Higher education,Cash loans,Married,House / apartment,Commercial associate,M
86107,675000.0,24799.5,675000.0,-10556,0,-2268.0,Secondary / secondary special,Cash loans,Married,House / apartment,State servant,M
86201,170640.0,10566.0,135000.0,-16366,0,-9239.0,Secondary / secondary special,Cash loans,Married,House / apartment,Working,F
86208,770292.0,32764.5,688500.0,-20056,0,-750.0,Secondary / secondary special,Cash loans,Civil marriage,Municipal apartment,Working,F
86265,942300.0,30528.0,675000.0,-17527,1,-8484.0,Secondary / secondary special,Cash loans,Married,House / apartment,Working,F
86287,247275.0,19417.5,225000.0,-10217,0,-265.0,Secondary / secondary special,Cash loans,Single / not married,With parents,Working,M
86338,450000.0,22500.0,495000.0,-18576,0,-858.0,Secondary / secondary special,Revolving loans,Married,House / apartment,Working,F
86369,202500.0,10125.0,202500.0,-12583,2,-373.0,Higher education,Revolving loans,Separated,House / apartment,Commercial associate,F
86438,728460.0,38808.0,675000.0,-13561,0,-6359.0,Incomplete higher,Cash loans,Civil marriage,House / apartment,State servant,M
86655,225000.0,21037.5,225000.0,-9630,0,-990.0,Secondary / secondary special,Cash loans,Civil marriage,House / apartment,Commercial associate,M
86658,679500.0,26442.0,679500.0,-17460,0,-2112.0,Secondary / secondary special,Cash loans,Married,House / apartment,Working,F
86916,521280.0,27423.0,450000.0,-11175,0,-551.0,Higher education,Cash loans,Single / not married,House / apartment,Commercial associate,F
87064,125640.0,6543.0,90000.0,-10769,0,-149.0,Secondary / secondary special,Cash loans,Single / not married,House / apartment,Working,M
87151,1045854.0,37183.5,873000.0,-12033,0,-1201.0,Secondary / secondary special,Cash loans,Married,House / apartment,Working,M
87248,450000.0,53406.0,450000.0,-12878,0,-2911.0,Secondary / secondary special,Cash loans,Married,House / apartment,Commercial associate,M
87253,284400.0,18643.5,225000.0,-9994,2,-902.0,Secondary / secondary special,Cash loans,Married,House / apartment,Commercial associate,M
87299,808650.0,26217.0,675000.0,-12171,2,-2360.0,Secondary / secondary special,Cash loans,Married,House / apartment,State servant,F
87354,254700.0,27153.0,225000.0,-11799,0,-2116.0,Secondary / secondary special,Cash loans,Civil marriage,House / apartment,Working,F
87399,523237.5,34195.5,432000.0,-10223,1,-276.0,Secondary / secondary special,Cash loans,Married,With parents,State servant,F
87430,640080.0,31261.5,450000.0,-11831,2,-258.0,Secondary / secondary special,Cash loans,Married,House / apartment,Working,F
87440,473161.5,33061.5,405000.0,-13386,0,-5599.0,Higher education,Cash loans,Married,House / apartment,Commercial associate,M
87613,405000.0,20250.0,405000.0,-9350,0,-2140.0,Higher education,Revolving loans,Married,House / apartment,Commercial associate,F
87684,123637.5,8923.5,112500.0,-13643,0,-5493.0,Secondary / secondary special,Cash loans,Married,House / apartment,Working,F
87698,225000.0,12334.5,225000.0,-16900,1,-2924.0,Secondary / secondary special,Cash loans,Separated,House / apartment,Working,M
87786,606303.0,44248.5,517500.0,-13934,2,-5341.0,Secondary / secondary special,Cash loans,Married,House / apartment,Commercial associate,F
87793,180000.0,9000.0,180000.0,-8364,0,-913.0,Secondary / secondary special,Revolving loans,Married,House / apartment,Working,F
87847,667237.5,24097.5,576000.0,-21739,0,-3012.0,Secondary / secondary special,Cash loans,Married,House / apartment,Working,M
87866,450000.0,21109.5,450000.0,-10571,0,-2311.0,Higher education,Cash loans,Married,House / apartment,Working,F
87897,794173.5,40680.0,697500.0,-11802,0,-1077.0,Higher education,Cash loans,Married,House / apartment,Working,M
87988,755190.0,32125.5,675000.0,-14038,0,-3062.0,Secondary / secondary special,Cash loans,Civil marriage,House / apartment,Commercial associate,F
88044,622413.0,31909.5,495000.0,-11909,2,-2755.0,Higher education,Cash loans,Married,House / apartment,Working,F
88095,526491.0,22131.0,454500.0,-11490,0,-752.0,Incomplete higher,Cash loans,Single / not married,House / apartment,Working,M
88135,204768.0,9675.0,162000.0,-14695,1,-384.0,Secondary / secondary special,Cash loans,Married,House / apartment,Working,F
88206,472500.0,22860.0,472500.0,-13866,1,-4676.0,Secondary / secondary special,Cash loans,Married,House / apartment,Commercial associate,F
88221,81666.0,5652.0,58500.0,-11032,1,-449.0,Secondary / secondary special,Cash loans,Civil marriage,House / apartment,Working,F
88232,592560.0,31153.5,450000.0,-12899,2,-1311.0,Secondary / secondary special,Cash loans,Married,House / apartment,Working,F
88255,477000.0,22234.5,477000.0,-21538,0,-514.0,Higher education,Cash loans,Single / not married,House / apartment,Working,F
88259,2215224.0,58567.5,1980000.0,-14401,0,-5091.0,Higher education,Cash loans,Married,House / apartment,Commercial associate,F
88281,1125000.0,30168.0,1125000.0,-16274,0,-381.0,Secondary / secondary special,Cash loans,Single / not married,House / apartment,Working,F
88367,1003500.0,29470.5,1003500.0,-17156,0,-5286.0,Secondary / secondary special,Cash loans,Civil marriage,House / apartment,Commercial associate,F
88401,227520.0,18103.5,180000.0,-15612,1,-5054.0,Secondary / secondary special,Cash loans,Married,House / apartment,Working,M
88451,323460.0,29794.5,270000.0,-11566,0,-4788.0,Secondary / secondary special,Cash loans,Civil marriage,House / apartment,Working,F
88463,1077061.5,34875.0,940500.0,-14541,1,-540.0,Secondary / secondary special,Cash loans,Married,House / apartment,Commercial associate,M
88467,640080.0,31261.5,450000.0,-15653,1,-4340.0,Secondary / secondary special,Cash loans,Civil marriage,House / apartment,Commercial associate,M
88531,225000.0,11250.0,225000.0,-17361,1,-2039.0,Secondary / secondary special,Revolving loans,Single / not married,House / apartment,Working,F
88596,640080.0,31261.5,450000.0,-11690,1,-940.0,Secondary / secondary special,Cash loans,Married,House / apartment,Working,F
88698,270126.0,18400.5,193500.0,-9189,0,-1205.0,Secondary / secondary special,Cash loans,Single / not married,With parents,Working,M
88752,254700.0,14751.0,225000.0,-22218,0,-6202.0,Higher education,Cash loans,Widow,House / apartment,Commercial associate,F
88783,1046142.0,30717.0,913500.0,-17911,0,-3253.0,Secondary / secondary special,Cash loans,Married,Municipal apartment,State servant,M
88835,781920.0,37615.5,675000.0,-14127,0,-2663.0,Higher education,Cash loans,Married,Rented apartment,Commercial associate,F
88837,634500.0,25294.5,634500.0,-17371,2,-8486.0,Higher education,Cash loans,Married,House / apartment,State servant,F
88907,545040.0,34960.5,450000.0,-15300,1,-1535.0,Secondary / secondary special,Cash loans,Married,House / apartment,Commercial associate,F
88929,533668.5,25803.0,477000.0,-11547,0,-993.0,Incomplete higher,Cash loans,Married,House / apartment,Working,F
88997,454500.0,21190.5,454500.0,-8546,0,-1304.0,Secondary / secondary special,Cash loans,Married,House / apartment,Commercial associate,F
89170,180000.0,9000.0,180000.0,-10380,1,-1202.0,Secondary / secondary special,Revolving loans,Civil marriage,With parents,Working,M
89450,156384.0,16551.0,135000.0,-16377,1,-9760.0,Secondary / secondary special,Cash loans,Civil marriage,House / apartment,Working,F
